22.214935,66.574194,16.873909,15
23.814935,66.666474,16.41625,17
25.588636,69.102075,15.839759,18
25.788214,71.37887,15.263795,19
29.951948,73.30433,15.0791,17
34.450325,72.614559,15.5858,20
39.573377,67.827729,16.778786,23
36.078896,57.927754,19.239991,28
33.53539,44.325638,23.872123,21
27.361039,36.185499,25.611814,22
27.306071,31.776677,26.99603,21
29.087662,27.912544,27.745232,33
22.572727,26.109035,28.045814,26
14.574675,23.334523,29.115023,20
8.327857,20.828155,29.40731,16
9.586364,22.804652,29.385459,14
10.575,23.627574,28.567127,17
8.709091,28.000282,26.996964,19
9.521753,32.942426,23.950173,19
10.596786,36.114721,22.757065,18
11.248377,38.334506,22.136455,16
11.01526,39.81925,21.589068,14
12.097727,43.590618,20.713623,17
13.040909,45.932134,19.901991,17
14.003571,47.100791,19.23125,18
12.619156,47.560821,18.622536,14
17.468506,51.5351,17.683682,17
16.381169,53.260749,16.837514,16
18.462662,55.957206,16.585464,18
18.862857,50.747798,17.92028,15
22.316883,45.694389,19.734977,16
22.197078,39.299857,21.795377,18
22.681169,32.013067,25.038209,17
23.708766,29.284946,26.65795,18
24.430714,30.157972,26.975795,21
22.744805,32.733806,26.517545,22
22.998052,31.783401,27.020332,23
23.572727,32.384763,26.961527,27
26.081169,34.572302,26.236182,27
27.384286,39.622868,24.22314,32
29.85487,44.717772,22.599755,28
31.82013,49.045746,21.547673,29
32.817208,51.421309,20.99785,31
28.728571,54.160404,19.988164,26
24.4725,55.933212,19.562705,25
12.137338,51.763305,19.489555,13
7.049026,53.400498,18.648659,10
5.156494,53.417006,18.410968,8
7.927143,54.993225,18.13858,7
9.86461,56.987477,17.982586,6
10.192532,56.491332,17.933114,9
13.357143,58.376616,17.728909,10
8.126948,55.732016,17.678991,9
6.996429,55.716454,17.844785,6
6.766883,53.259341,18.522923,7
7.412338,48.043161,20.221241,8
9.087013,38.526055,23.210673,6
9.321753,36.339797,23.824959,9
7.383929,34.443702,24.287085,7
8.26461,33.812449,24.679214,5
9.04513,33.095589,25.176145,9
9.283117,31.957702,26.226764,10
10.081786,32.873864,25.985925,9
10.466883,33.42012,25.557668,12
9.406494,35.54236,24.790877,11
9.460065,39.702345,22.779655,11
8.67987,45.468972,20.163305,11
9.778929,49.598211,18.906725,10
11.59513,52.42918,18.461505,10
11.549675,54.261407,17.94955,9
14.683442,58.482518,17.440295,9
22.63961,64.802315,16.884059,7
25.156429,67.543683,16.427855,11
33.10487,71.916136,16.019582,10
37.83961,76.288806,15.793836,14
37.592532,76.718059,15.947809,16
38.203247,76.874279,16.0482,18
38.013312,74.430319,16.631441,14
38.057792,69.177428,17.791832,16
35.746753,62.944482,18.868882,21
36.294643,55.733526,21.055335,24
35.964935,50.956319,22.416936,22
38.426623,50.355985,22.843227,25
37.596429,48.697279,23.257073,26
32.155195,45.660628,23.910064,24
27.946786,40.226801,25.22502,21
25.144481,37.944634,25.863391,21
25.396753,39.054544,26.0221,19
23.351623,41.485822,25.734982,18
22.797857,45.466174,23.95757,18
18.949351,50.453654,21.243559,15
18.962662,52.367417,20.212527,15
22.146429,55.16012,19.581173,15
25.018506,57.445753,19.083795,14
24.2825,57.897939,18.90353,16
30.569805,60.324381,18.818755,20
31.829545,66.901777,18.156191,23
35.235065,69.33503,17.521545,20
34.180195,71.090665,17.161205,18
34.729545,73.636805,16.620177,18
37.1425,77.832243,16.057635,18
37.494481,74.289958,16.674691,18
39.204221,69.770298,17.836095,19
38.828571,58.49297,20.176018,18
29.712338,37.866635,25.694232,13
28.895714,33.897315,27.351355,14
25.566234,29.721196,27.888773,18
21.269156,24.478354,28.494718,18
26.44026,25.108322,29.8719,19
32.368831,27.128261,30.487027,26
28.275,25.757644,29.70033,30
24.428571,25.872351,29.381273,24
16.036039,24.440652,28.2388,20
12.046104,25.24839,26.176641,15
13.78539,26.149859,24.199505,15
15.4225,28.783889,23.15774,16
13.72013,29.774365,22.627477,14
11.217532,29.440839,22.0352,13
11.198377,34.868815,21.34195,12
8.709416,35.844818,20.740618,11
11.027143,41.623111,20.226175,13
20.231494,44.836057,19.479945,15
21.318506,49.085613,19.097827,19
22.153571,54.928423,18.249168,18
22.932792,58.612982,17.727055,19
23.322143,57.006971,18.46906,18
25.238961,52.08988,19.792232,18
25.040584,41.477646,22.354655,17
21.888312,32.527136,26.835191,15
21.319156,29.26725,28.877632,13
21.324026,29.42812,28.704477,17
24.253571,32.897982,28.350745,19
24.337662,29.598421,32.52505,10
23.384091,28.85756,33.514177,26
24.118929,27.508372,32.75275,25
25.573377,29.764068,30.803632,32
25.611364,33.56946,28.284914,29
27.308766,37.96504,27.050436,31
27.432143,40.832428,26.081475,28
19.057143,50.074557,23.582123,24
19.008117,53.080555,22.563905,16
20.335714,54.307574,22.075055,14
21.799286,54.300563,21.74666,14
23.177273,55.268935,21.521164,17
24.606169,55.557635,21.005082,16
25.955195,57.913215,20.4759,16
28.391558,58.770068,20.097114,19
26.627922,52.972518,20.785086,21
20.385714,45.64269,22.279515,17
17.008766,43.54324,24.272177,14
12.600649,38.925405,27.367955,12
11.543182,35.797002,28.955291,12
15.156494,33.84873,29.450959,13
10.449286,35.078408,29.501265,15
10.803247,33.765242,31.113173,14
10.712338,34.533796,30.734164,10
12.432468,36.313681,30.511236,13
12.879545,37.787148,29.678605,16
14.912143,40.946277,28.74207,15
15.757143,45.222201,27.528136,17
15.295455,55.352245,24.590377,16
20.051948,67.772416,22.017564,18
21.875,72.618128,20.741891,14
27.600974,75.25351,20.160205,14
33.35,75.641567,20.103595,16
36.275325,77.24654,19.874468,21
36.600974,78.340633,19.544109,20
39.721753,79.265739,19.368127,22
37.676948,78.036168,19.580245,21
39.183766,78.799565,19.422764,19
41.072857,77.86716,19.722045,23
41.055844,75.199877,20.411205,23
42.777922,72.168787,21.329468,23
43.962013,68.287678,22.315618,24
44.329221,62.688672,23.802264,27
41.856494,50.382362,27.778991,26
39.619286,45.440065,29.41637,27
38.09513,41.626106,30.143036,29
37.277597,39.126419,31.355359,29
44.627273,41.171563,31.453055,38
40.238214,43.478533,30.74395,47
33.018182,45.398525,29.524809,40
30.923052,45.883855,28.526677,37
33.05487,51.29812,26.507145,35
35.298929,54.237656,25.722125,40
35.3,56.066488,25.0768,40
33.549026,56.664899,24.413659,35
30.200974,66.718204,22.835886,29
28.823377,69.72905,22.172118,21
31.736429,72.406183,21.396935,19
34.193182,76.9783,20.590491,16
34.605844,79.111337,20.336227,13
35.405844,79.416742,20.370964,14
36.418182,78.106139,20.501968,18
37.783766,76.952546,20.735105,20
40.958571,72.621887,21.66256,25
43.077922,68.195817,22.816491,25
46.912013,64.967487,23.7422,30
49.603247,61.699018,24.846682,33
52.372857,63.654269,24.11693,39
49.786364,60.973316,24.928809,37
49.730844,56.820928,26.444405,33
50.676623,56.959726,26.480473,37
52.858766,59.256231,25.718609,42
57.131071,67.113543,24.589295,42
60.869156,71.246342,23.896323,45
56.089286,72.05966,23.407995,39
51.886688,69.345172,23.228782,40
47.159286,78.344956,21.73645,38
32.373377,82.946948,20.185495,28
36.342208,88.41954,19.732845,24
38.705519,91.710213,19.396668,27
29.719481,90.038745,19.196936,22
24.497727,89.993075,18.656027,17
25.612143,92.327111,18.137165,16
23.142857,95.413479,17.659555,12
15.383442,97.015832,17.216486,10
10.367532,97.718499,17.126591,9
6.994156,97.744975,17.195864,5
4.644643,96.509559,17.38824,2
3.501623,93.030622,17.813318,4
2.821429,87.529852,18.698018,4
2.746104,85.875877,19.113991,4
8.767857,88.189099,19.26739,4
6.504221,86.517814,19.693027,5
7.128247,81.051863,21.288932,4
3.722078,65.683553,24.017409,2
1.881818,60.035773,24.375841,3
1.918571,59.273645,24.495955,4
1.438961,54.73262,25.748932,1
1.055195,50.81455,26.003464,2
1.263312,49.214164,25.86325,2
2.716883,53.217194,23.76105,6
4.806818,58.656639,22.137218,6
5.203929,59.060265,22.101525,6
5.59026,62.715097,21.504891,7
8.38539,65.177669,20.774205,8
9.490584,69.801296,20.092432,7
12.242857,70.533197,19.865527,9
13.825,77.420454,18.62122,9
13.665584,77.72137,18.139273,10
12.643506,78.698345,17.782255,9
13.412987,77.344088,17.760023,9
13.178896,73.55717,18.252373,10
13.748571,70.032494,18.999585,10
14.338961,62.687071,21.049759,11
13.282792,47.287755,26.126232,8
10.501623,38.16132,28.682095,11
9.662662,36.154467,28.265541,12
10.364286,32.947941,30.028905,9
10.105519,30.740193,30.612323,11
8.637987,30.256757,30.571436,11
23.328571,39.414135,28.548536,16
31.560714,46.992692,26.856565,24
26.823052,49.157398,26.399141,23
18.832143,47.744158,25.972636,19
13.286039,50.534668,24.118759,19
8.951948,49.382688,23.576423,15
10.046429,49.987641,23.38619,13
12.854221,51.429381,23.127518,15
21.847727,56.091142,22.741141,18
25.641558,56.965146,22.680809,20
38.130844,61.775865,21.899145,23
48.581071,69.284656,20.71986,30
45.037662,70.306496,20.6038,24
49.150325,69.464432,20.637714,26
55.64513,70.600719,20.662882,30
56.638961,68.84986,21.247177,32
54.288636,62.284835,23.063436,30
48.800357,57.148988,24.103795,28
35.958766,47.721306,26.726391,21
33.149675,47.067147,27.160423,22
32.303571,47.319703,27.223691,21
31.493929,45.105209,28.13589,23
34.355844,45.106412,28.317405,25
35.124351,46.007271,27.918977,32
32.986039,49.993868,26.582786,31
33.29026,54.478819,25.584927,24
32.923571,57.450403,24.796855,22
28.051299,62.110899,24.00355,21
23.519156,67.308543,23.1911,16
11.520455,66.147827,21.001527,12
7.774643,66.850029,19.64415,8
7.900649,68.809495,19.286136,7
7.850974,71.872739,18.561914,7
10.116883,88.443657,16.830095,7
11.550649,96.208866,16.280736,6
9.940714,96.942209,16.152575,6
9.174675,97.532852,16.281609,5
8.872078,97.846221,16.155559,4
6.782143,97.887157,16.094191,4
6.754545,98.163641,16.034068,5
7.461429,98.321148,16.427615,3
7.766883,93.105199,17.627741,4
6.511364,79.067171,19.450841,3
3.273377,68.866642,20.732045,2
1.98539,65.565516,20.698459,3
1.758766,62.178699,21.053477,2
1.960357,62.013624,21.112215,3
1.837662,59.781582,21.704727,3
2.32987,55.978782,22.651809,3
2.820779,49.212204,24.674741,3
2.988636,46.397842,25.227495,2
3.472857,53.146066,22.12789,7
3.532792,54.526714,21.38035,6
3.166234,56.03304,20.629114,4
2.557792,58.670451,19.645241,5
2.254221,60.548004,18.837818,4
2.212662,61.650315,18.37635,4
2.367143,61.725861,18.02904,3
2.416558,61.072953,17.721905,3
2.23961,59.23835,17.574786,4
2.156818,58.575758,17.504255,3
2.210065,59.999867,17.241418,4
2.285714,62.084808,16.897065,4
2.233442,61.33927,17.340209,2
2.215909,58.106355,18.377241,3
2.489935,52.585439,20.389005,2
2.32987,43.278885,23.653195,2
2.101071,39.483883,25.045405,3
1.837013,35.10748,26.917191,3
2.312338,34.601747,26.840109,4
2.73539,31.068503,28.677005,4
2.978896,32.900957,26.999682,7
3.246786,28.854224,29.578205,5
3.102597,29.243982,29.217032,7
3.796753,32.54766,26.990268,7
4.190584,34.514829,26.1449,9
6.564935,39.363877,24.884318,8
7.108571,49.866081,22.88655,12
5.756494,56.434228,22.157332,9
6.280844,61.548954,21.393105,8
7.569481,64.102111,20.823609,7
9.349351,66.201978,20.285132,7
9.919643,68.230719,19.85279,7
9.938961,71.283627,19.286373,8
10.011364,75.936309,18.352618,10
10.625325,79.421144,17.650027,11
11.374286,79.786678,17.49965,9
20.423052,76.98465,18.256891,11
20.794156,73.363163,19.211727,10
22.307143,63.657089,21.265064,10
22.338636,47.445582,25.959482,9
25.05,44.47966,27.153145,12
28.422078,43.43019,27.382018,16
27.371753,42.325935,27.760141,21
31.833442,42.465126,28.809164,23
31.237013,42.77975,28.865045,24
26.721071,41.487839,28.86784,22
23.857143,40.701185,28.729373,20
17.039935,42.067125,27.498582,18
9.541234,41.236664,26.441495,15
7.289643,44.773325,24.56632,12
6.992857,47.098796,23.546477,9
8.227273,49.703121,23.006405,9
8.185714,50.534378,22.468014,12
8.72013,52.08295,21.871636,10
8.993571,53.154719,21.451525,10
9.519156,55.593011,21.021082,10
14.463636,61.17027,20.469677,12
18.876623,64.330097,19.980941,14
18.557143,66.321521,19.218809,13
18.057468,69.54509,18.747677,13
17.687662,68.225435,19.28225,13
22.388214,62.799851,20.419725,13
21.299026,54.408066,22.558055,12
22.249351,42.932265,27.218236,10
20.299675,39.432971,28.205355,15
23.631071,36.706677,29.39443,14
23.702922,35.341728,29.321668,19
27.928247,33.513919,30.801709,21
26.446753,33.998089,31.189227,22
25.052273,34.254529,31.291373,21
22.072857,32.90356,30.645225,18
18.622078,33.122367,29.912536,19
16.483766,35.33753,28.402859,15
21.184091,43.22398,25.935959,20
23.20487,48.66661,24.713982,18
25.135,50.309925,24.03401,19
21.92987,47.840758,23.591168,16
23.598052,50.491521,23.346841,16
25.359091,53.83012,22.873241,17
29.278571,56.867368,22.59218,18
30.430519,58.403264,22.226436,18
31.923052,59.905125,21.849027,17
33.32987,63.315152,21.531918,21
30.04513,65.175316,21.079814,19
31.289286,66.089073,21.367441,20
32.071429,60.737398,21.88484,20
29.012013,57.281857,22.598477,16
30.046753,52.900771,24.255805,15
32.492857,47.786531,25.923495,20
30.838214,41.756072,27.52717,19
22.015584,35.861196,29.08415,19
20.631494,33.685238,29.43205,17
19.683442,31.380415,30.390355,18
16.277597,29.205227,31.457405,16
20.967857,34.19833,29.72035,16
20.610714,37.939421,27.922795,21
23.502597,41.942583,27.245773,22
20.384416,50.043675,25.675873,20
17.391071,52.272516,24.699425,17
17.925,56.529233,23.928541,15
19.673052,60.131581,23.118964,16
21.271104,62.640016,22.583795,16
23.406429,65.802587,22.12101,14
24.361688,67.305369,21.781223,17
25.15,69.828576,21.470623,16
25.891234,69.438333,21.324177,17
30.006169,69.085697,20.900414,19
29.557792,68.083615,20.546964,21
29.077857,67.71321,20.768735,18
27.59513,66.074655,21.159745,18
29.123052,62.239794,22.447905,17
29.270455,56.08058,24.349923,18
28.842532,51.796018,26.045145,21
29.317143,50.036341,26.804235,21
27.021753,46.915485,27.839136,21
23.318506,44.255778,28.647127,19
19.09513,41.391433,29.273932,18
16.46,39.111426,29.436365,15
15.190909,39.145126,29.828018,15
15.44513,40.045042,29.371636,15
12.371753,58.410125,23.093123,17
13.917857,71.561358,20.523486,14
11.15,64.011883,20.867818,10
9.401071,61.746531,20.53584,9
10.788312,62.368093,20.3115,11
12.563312,64.682373,20.090582,9
13.670779,66.001151,19.90205,9
13.593929,69.99776,19.454645,10
12.138312,71.259049,19.110636,9
12.318831,74.91341,18.647909,8
12.631818,77.438369,18.214045,7
11.978896,77.45344,18.180195,8
12.869286,75.630295,18.4214,5
10.499675,70.220656,19.422677,7
6.89513,61.101535,21.474245,4
5.28961,44.48414,26.633718,3
4.788961,40.888815,27.891932,5
3.441883,37.100727,28.344782,5
3.679286,37.117185,28.05095,5
4.143506,32.86807,29.763155,6
5.387013,32.018172,30.220764,6
10.412338,35.039035,30.006973,10
12.57,40.092011,28.41989,15
11.453571,38.472572,28.751014,14
13.079221,41.750003,27.307427,17
10.072727,51.34511,24.545827,16
10.550649,57.565265,23.285368,11
9.914643,58.740212,22.451685,10
10.800649,59.469066,22.213927,10
10.475,58.928709,21.840732,10
9.378896,60.734066,21.322618,9
11.436786,63.212739,21.044965,9
13.351948,67.164592,20.387082,10
14.825974,69.718347,19.793309,10
24.098052,75.296084,19.0002,12
28.19513,75.534068,18.925514,14
28.573701,76.22499,19.010882,16
31.58961,73.418681,19.559977,16
25.490357,65.589378,21.214995,16
20.517208,51.708889,24.75665,10
23.791234,53.048083,23.947245,16
23.086364,50.969084,24.456527,16
20.126429,48.322104,25.210255,14
16.11039,43.288842,27.045668,14
12.371429,40.651864,27.892936,12
8.299351,36.145573,28.895036,11
6.106169,34.362963,28.684914,8
5.758571,35.113546,28.567305,7
6.606818,40.047554,26.704232,8
7.531818,47.256718,23.935791,11
7.684091,50.29855,22.761918,10
5.453929,47.421078,22.4495,7
5.998701,48.004862,22.0212,7
7.377273,49.20968,21.64085,7
11.386039,51.864068,21.222027,9
18.125974,57.347039,20.924982,10
25.680195,65.204825,20.0571,13
27.519643,66.760355,20.288975,12
26.346753,67.385563,20.194295,12
30.436364,78.214375,19.168405,13
32.611688,87.827436,18.185986,14
32.241883,94.485356,17.350227,13
29.33961,81.763618,19.667009,10
25.038929,65.61043,22.22336,8
23.080195,59.646499,23.491214,6
21.367208,50.402945,26.0535,9
25.633117,48.905551,27.196641,13
31.092857,54.302431,26.542785,19
28.18961,68.432584,23.997136,7
28.922078,62.56015,24.519164,20
24.911429,63.989291,23.871755,20
27.545779,71.830624,22.491855,20
32.419156,87.247792,20.538605,23
30.553571,87.26321,20.463014,16
29.9725,83.642095,20.48214,16
29.742532,80.491786,20.53075,15
30.55974,80.368243,20.500327,16
28.485714,78.419423,20.521273,15
31.79026,79.653266,20.486214,17
33.791883,81.060808,20.385205,19
36.690714,83.238351,20.19532,20
37.251299,85.18825,20.076323,23
34.165909,83.827611,20.198455,21
32.959091,82.002692,20.681209,20
31.671429,78.19133,21.438895,19
31.012857,75.718193,21.970815,19
27.966883,67.052382,23.976045,19
28.372727,62.080592,24.839295,18
28.964286,57.848691,26.025059,19
27.745,54.705354,26.60658,19
28.262338,51.899045,27.391159,21
30.61461,52.912273,26.677309,23
34.021429,56.39701,25.839877,26
32.085714,63.440997,24.87205,26
29.848701,69.991027,23.717214,22
28.449351,73.52696,22.547591,20
31.149026,42.030326,30.454027,27
26.493929,45.082096,29.67511,22
21.625325,52.945858,26.966891,18
18.225974,56.811654,25.230718,13
20.276299,61.481321,24.126659,14
23.470779,66.655131,23.389486,15
24.612857,72.252051,22.574885,14
25.750974,76.636065,21.938432,10
27.738312,79.16839,21.401427,11
27.05,80.718357,21.084364,14
28.055195,82.80179,20.613736,11
25.522403,81.600297,20.562586,12
24.345357,80.150057,20.79784,10
26.116883,78.320572,21.17205,10
27.167857,79.985866,21.095005,12
28.773701,79.5637,21.217436,14
29.180519,76.516352,21.868309,12
29.484286,72.585666,22.66602,12
34.044481,71.791644,22.999432,17
34.429221,70.999109,23.2054,22
29.058442,64.12616,24.955895,18
30.5075,60.449576,25.75145,16
31.300649,61.14146,25.225123,19
30.45974,51.299349,28.271268,18
30.782792,50.55419,28.066118,18
29.193506,52.706757,27.703555,22
27.009286,57.812144,26.78029,19
21.726299,60.653445,25.419545,18
15.456818,68.605615,23.091705,14
13.884091,69.110442,22.415673,11
10.450649,71.709093,22.071568,10
8.727857,73.428849,21.46184,10
4.574351,67.326307,20.830314,7
3.474026,64.480058,20.246,6
3.666558,64.507438,19.6348,5
4.075,64.166153,19.377823,5
4.319156,62.983877,19.293559,5
4.150714,63.552558,19.052355,6
3.456169,62.038012,19.115277,4
2.762987,58.969418,19.702173,6
2.229221,55.879344,20.517609,3
2.15,49.965325,22.383973,1
2.098701,39.428415,26.719132,1
2.427143,36.214544,28.394455,2
2.852597,34.528172,29.082127,4
3.305519,31.622176,30.323368,4
3.5,28.930667,31.532432,5
2.926071,25.208289,33.441285,2
3.069481,23.433734,35.167895,3
3.015584,25.058225,33.817336,6
3.153896,26.743808,32.335314,6
3.530844,32.268381,29.550709,7
4.965,37.947498,27.69785,8
4.865584,40.490228,26.757332,9
5.197727,41.455011,25.734218,7
5.038636,40.600527,24.885595,9
4.532468,40.315067,24.340323,6
3.8275,41.51388,23.529715,5
3.588961,42.669703,22.861773,5
3.693506,44.935097,22.294173,6
4.19026,47.643558,21.689059,5
4.774675,50.906629,21.192905,4
4.8275,50.677184,21.18791,5
4.77987,50.676106,21.555714,5
4.340584,47.746191,22.5053,5
4.36039,43.488223,24.30185,3
4.656071,35.232678,28.460395,2
4.748701,33.398953,29.846786,3
5.051299,32.16587,30.625795,6
5.926623,31.44967,31.145259,6
7.572403,29.917567,31.551564,7
8.517857,32.570435,30.317395,9
7.731818,29.857302,32.071227,8
7.18539,31.545535,31.671536,7
8.230519,40.837815,28.777536,11
10.176071,66.449714,24.486495,14
10.482792,51.895996,26.985068,9
7.757792,47.66177,26.035514,10
5.776948,43.535435,25.118491,8
5.663312,44.300395,24.567873,6
5.956786,44.680357,24.36279,8
6.062338,44.980285,24.329945,7
9.602597,56.611705,23.692195,9
12.16461,63.211027,23.001159,10
9.463636,60.752717,22.595709,10
9.362857,61.654654,22.368705,9
9.412987,59.890055,22.033568,9
9.028247,58.89832,22.450091,8
7.821753,54.671726,23.153682,8
7.331169,49.328461,24.906236,6
10.501786,40.217898,29.50243,6
12.954545,39.285113,29.922286,10
11.928247,33.828331,31.319595,11
16.786039,32.924105,31.667209,12
25.396786,32.044138,32.372745,15
25.340584,31.678669,32.990736,24
13.38474,30.195195,33.074977,22
10.169805,29.805034,32.749545,13
8.362013,31.362135,31.901809,11
7.605357,34.003895,30.1433,11
8.015584,39.809924,27.553841,12
9.974351,46.763564,25.622759,13
18.829221,52.312869,24.618423,14
25.386071,55.078878,24.163105,16
30.371753,57.771641,23.614036,18
26.691234,57.008464,23.260159,17
27.968831,57.435866,22.912314,17
31.68539,61.05737,22.291282,19
31.754286,62.529493,21.907065,18
31.790584,63.962753,21.515623,19
33.739935,65.976124,21.112855,18
36.269481,67.309565,21.45555,19
31.571104,60.851072,22.729627,17
31.758766,53.82981,24.927995,16
26.195,39.408279,29.685065,13
19.091883,33.825926,31.032209,15
16.396104,32.995783,31.439782,15
12.539286,30.428095,32.06777,13
15.169156,27.653923,33.59255,13
12.276948,22.946475,35.28175,11
15.613636,23.720869,35.978859,14
32.487338,32.338221,34.353923,24
31.018929,36.708075,32.766475,33
25.505195,40.525621,31.037723,28
21.716883,46.350667,28.620064,23
