,0,1,2
0,1.4706431464956444,1.0981543880179427,-2.357335065600203
1,0.8155077875177031,-0.0027685371045806373,0.527383637076782
2,-0.07387144878376116,-0.5865521265946555,1.8820951757860995
3,-0.831275326721087,-0.3283763612541924,0.765606698812822
4,-1.0702662865850414,-0.6826225878117148,2.82971099035581
5,-0.5233000394250262,-0.7164384682540194,0.6749161378187492
6,0.013891380253153408,0.30113372889436363,1.2496057413343844
7,-1.0863532236146358,-0.6922322502856074,0.6440228654828221
8,-0.527982666812334,-1.1656271554302517,0.05394378145431523
9,1.2524639111581752,1.1115482598570319,-0.36232128175622025
10,0.5694560420389798,-0.8714291108553964,-1.1379207874578179
11,0.26892541605287074,-0.780856517288985,-0.009055249102550502
12,0.22430531874986268,1.1396309057456888,-0.9871137546554877
13,1.2231010350682068,1.4168872839573845,-0.9464548107037206
14,2.0958377199852505,-0.014293061984031533,-0.1934089777622754
15,-1.265056138016011,-0.9483430186183911,0.35221548003576864
16,-0.9892435468826505,0.8696641248604458,-1.272165153714797
17,-0.5275675659063069,-0.4035174022276418,0.9096500561258292
18,0.06327988314913441,0.30270172378036264,0.009715214810362627
19,-0.3677452729140766,1.6048936363796626,-0.07157328363823504
20,-0.2705895481085116,1.331332322929949,0.11586138259091223
21,-0.9351450186030762,0.42351805616922417,0.9468055036590148
22,0.3169679544129326,1.6258865267424103,-1.3429250508017039
23,4.763971783923397,-0.9251480958724119,0.9381764521259103
24,-1.4424028212265396,1.5748527434470494,-0.48678476906312035
25,1.1856178424250796,1.9363913967639632,-1.6538195202779218
26,-0.9503245412856305,-0.7127241214305268,0.13457768105490384
27,0.31896205469689837,1.3588836991202198,-1.0653281502916245
28,0.8028706287920101,-1.115817817972062,-1.2398666553475386
29,-0.3744586324961265,-0.6235050796783546,0.17418475591026109
30,0.8348766521555527,0.3315537658408028,-0.8563617783370261
31,-0.4230286582214794,-0.605433281909324,0.7296664710674311
32,-0.30114329542061485,-0.9253122029828741,0.48765678310567007
33,0.4794333946787372,-0.8139881989291137,-0.4779481117873043
34,-0.7116896338745115,1.119665064608528,-1.5648590071397859
35,-0.1946093762102599,0.28588884901283373,0.5350113967149921
36,-0.8504220306662187,-0.6485204106735082,1.4630972350044165
