,ELM_prediction,ELM_real,Linear_prediction,Linear_real,KNN_prediction,KNN_real,DecisionTree_prediction,DecisionTree_real,SVR_prediction,SVR_real,RandomForest_prediction,RandomForest_real
194,3.917578175374139,1.0,6.210572074956202,1.0,3.1,1.0,4.792307692307692,1.0,17.313992925393844,1.0,4.578217821782178,1.0
195,12.80475014593663,14.0,14.248953424290221,14.0,12.0,14.0,15.545714285714283,14.0,-16.750009776684145,14.0,13.77633663366336,14.0
196,15.415354340442692,19.0,13.99639262788994,19.0,13.4,19.0,14.634848484848485,19.0,-15.736857067362266,19.0,14.525346534653456,19.0
197,17.12887710416134,19.0,17.270728020081155,19.0,16.9,19.0,13.858490566037736,19.0,36.926138764405025,19.0,16.402970297029704,19.0
198,19.720266330522197,23.0,17.604540036587075,23.0,19.6,23.0,17.503921568627455,23.0,3.67481828718169,23.0,19.35455445544554,23.0
199,11.157112818238495,7.0,15.185048473776531,7.0,10.4,7.0,10.344615384615384,7.0,48.281578586756225,7.0,11.546534653465347,7.0
200,37.182540081309284,31.0,32.953724058199754,31.0,37.5,31.0,33.889655172413796,31.0,-20.903049068814006,31.0,35.08168316831682,31.0
201,3.638906272424716,2.0,3.3722853039596075,2.0,3.2,2.0,4.121951219512195,2.0,-42.38784860234476,2.0,3.012871287128713,2.0
202,19.171037488797566,15.0,21.2838892426374,15.0,20.0,15.0,19.539473684210524,15.0,26.061308756890583,15.0,19.00722772277226,15.0
203,5.119958834016973,3.0,2.3563291457073063,3.0,5.4,3.0,5.447368421052632,3.0,108.33995683868629,3.0,5.643564356435643,3.0
204,18.20521859883267,21.0,15.295543430470559,21.0,19.54,21.0,17.503921568627455,21.0,14.539542468388717,21.0,18.12376237623766,21.0
205,24.822215257948848,25.0,29.113517897321493,25.0,25.28,25.0,31.99375,25.0,-168.980851156872,25.0,26.69603960396042,25.0
206,42.053451608213095,47.0,36.03670199132441,47.0,42.339999999999996,47.0,40.475,47.0,93.01608373799401,47.0,39.95910891089111,47.0
207,18.492206024556918,19.0,19.047793705916227,19.0,17.2,19.0,18.873809523809523,19.0,13.47981914725197,19.0,17.97673267326735,19.0
208,34.47303097934339,24.0,27.143962354982072,24.0,37.2,24.0,28.931958762886605,24.0,8.743089759667109,24.0,33.55455445544555,24.0
209,11.370984287608785,14.0,13.86767547417708,14.0,12.0,14.0,11.536956521739132,14.0,149.41921401040872,14.0,10.331881188118816,14.0
210,21.408311558125448,14.0,21.17158627286409,14.0,24.5,14.0,22.6,14.0,8.65448090943059,14.0,24.89148514851485,14.0
211,22.55833326498974,22.3,32.86223448193863,22.3,21.28,22.3,21.55,22.3,-207.18599028600005,22.3,22.605940594059415,22.3
212,29.11802062648956,31.5,25.149982829959594,31.5,28.9,31.5,28.931958762886605,31.5,16.98994885678937,31.5,29.042079207920793,31.5
213,20.571453983053523,20.0,23.723264902357155,20.0,23.080000000000002,20.0,20.061666666666667,20.0,-81.41066194589607,20.0,21.161089108911042,20.0
214,6.853767368425615,7.0,8.787312745763664,7.0,6.5,7.0,6.620689655172414,7.0,64.02536019356126,7.0,6.421782178217822,7.0
215,5.24974711721352,6.0,0.9271417365111105,6.0,4.6,6.0,5.664383561643835,6.0,81.44666844430503,6.0,5.192079207920792,6.0
216,12.74462338794553,11.0,12.38291043835827,11.0,11.4,11.0,13.858490566037736,11.0,20.286024436355802,11.0,11.517326732673267,11.0
217,17.872428228952252,24.0,18.50468280205846,24.0,17.3,24.0,16.968674698795184,24.0,25.013847769064515,24.0,17.154554455445545,24.0
218,10.466969606117338,10.0,11.709344822833838,10.0,8.8,10.0,10.166666666666666,10.0,72.7505114311951,10.0,10.062079207920792,10.0
219,2.8716488666607205,3.0,7.585397927876251,3.0,4.9,3.0,4.121951219512195,3.0,83.21712804618201,3.0,5.024257425742574,3.0
220,5.38129226559461,5.0,2.3605501816097068,5.0,5.6,5.0,5.664383561643835,5.0,47.1849903829116,5.0,5.582178217821782,5.0
221,22.028436724422725,16.0,24.61796028959445,16.0,22.259999999999998,16.0,20.061666666666667,16.0,92.65570546996523,16.0,19.59722772277225,16.0
222,7.094690790416493,5.0,6.823056956389058,5.0,7.0,5.0,6.620689655172414,5.0,-1.4745204346331349,5.0,6.921287128712871,5.0
223,24.28670873031223,26.0,23.7522140197553,26.0,23.46,26.0,23.471052631578942,26.0,5.720359244568689,26.0,24.644752475247554,26.0
224,24.389973614685154,19.0,24.6274262321165,19.0,24.4,19.0,22.6,19.0,7.422415594991488,19.0,24.059306930693083,19.0
225,54.38152957405059,67.0,49.669651992763065,67.0,48.660000000000004,67.0,63.51276595744681,67.0,-86.82820095653157,67.0,56.267623762376125,67.0
226,25.732496643690688,29.0,26.019708324155836,29.0,23.02,29.0,23.471052631578942,29.0,44.33854010010536,29.0,23.4528712871286,29.0
227,19.20659112358003,15.0,17.11853828536093,15.0,20.4,15.0,18.873809523809523,15.0,12.341120850126504,15.0,19.214158415841474,15.0
228,35.96773193277084,33.0,34.627412832495025,33.0,36.94,33.0,40.475,33.0,92.09931551839423,33.0,36.45732673267329,33.0
229,22.77383836865246,27.0,21.699265421607052,27.0,22.0,27.0,20.443835616438356,27.0,2.4270410520760457,27.0,19.854554455445545,27.0
230,5.637463424284519,5.0,2.846422876405729,5.0,5.4,5.0,5.664383561643835,5.0,53.507033596301376,5.0,6.074257425742574,5.0
231,27.07798550383417,37.0,25.989141500318063,37.0,26.060000000000002,37.0,27.334736842105265,37.0,43.34007944319899,37.0,28.045940594059353,37.0
232,18.256665360646096,16.0,18.697347586516614,16.0,17.0,16.0,16.968674698795184,16.0,28.534251356668324,16.0,15.742079207920792,16.0
233,28.1360641854016,30.3,38.93599548450426,30.3,30.119999999999997,30.3,35.87924528301887,30.3,158.63723526878573,30.3,31.58693069306921,30.3
234,7.212286163409779,8.0,8.671935173705322,8.0,6.8,8.0,6.620689655172414,8.0,75.35629324089001,8.0,7.136633663366337,8.0
235,6.651336178757262,6.0,10.847133869010786,6.0,5.8,6.0,4.792307692307692,6.0,197.89618342739857,6.0,5.939108910891089,6.0
236,6.775349620876341,8.0,8.90111360625359,8.0,8.4,8.0,6.620689655172414,8.0,97.7693149469333,8.0,6.648019801980198,8.0
237,16.771776417490706,14.0,15.250989530926121,14.0,15.4,14.0,14.225641025641025,14.0,64.92650711093114,14.0,14.86356435643564,14.0
238,7.610883670086746,9.0,6.650214585496855,9.0,7.4,9.0,7.838983050847458,9.0,-27.914511212013913,9.0,6.879702970297029,9.0
239,30.763249395414764,24.7,30.661931772878805,24.7,32.06,24.7,31.99375,24.7,-86.60736893956782,24.7,32.119207920792014,24.7
240,34.13113645182882,33.0,28.981497580469906,33.0,33.279999999999994,33.0,33.889655172413796,33.0,12.633691356053868,33.0,35.068415841584205,33.0
241,7.914604618591326,7.0,9.055662094116947,7.0,9.0,7.0,10.541666666666666,7.0,-3.631110912552952,7.0,8.843564356435644,7.0
242,2.6638862672759274,5.0,7.558081872150396,5.0,3.2,5.0,2.746376811594203,5.0,141.25814003706813,5.0,2.4415841584158415,5.0
243,7.193869403157194,9.0,8.033617139855906,9.0,7.2,9.0,6.620689655172414,9.0,43.42849621250491,9.0,7.312376237623762,9.0
244,11.685696002137195,12.0,11.231903251728188,12.0,11.120000000000001,12.0,15.545714285714283,12.0,26.92350285179832,12.0,12.856039603960372,12.0
245,7.464562534684369,9.0,6.396333393695167,9.0,8.0,9.0,7.1477272727272725,9.0,62.67059802690282,9.0,7.849009900990099,9.0
246,15.131999620872282,13.0,15.402995455047058,13.0,15.8,13.0,15.50108695652174,13.0,7.298207516946848,13.0,15.696831683168305,13.0
247,26.748456402008273,18.0,24.36102447579617,18.0,25.6,18.0,28.931958762886605,18.0,23.044811281350952,18.0,27.02722772277227,18.0
248,8.156283998985352,7.5,10.101664176304567,7.5,7.4,7.5,7.838983050847458,7.5,54.2504989889143,7.5,6.992574257425742,7.5
249,11.496803926886074,12.0,10.26944051646505,12.0,12.0,12.0,9.728813559322035,12.0,-0.5489315056071433,12.0,11.732475247524752,12.0
250,15.31571526404853,20.0,18.707294387305115,20.0,14.66,20.0,14.634848484848485,20.0,3.6421757462199196,20.0,16.313366336633646,20.0
251,39.157113948508844,42.0,37.70505911674708,42.0,44.120000000000005,42.0,40.475,42.0,18.035311384149836,42.0,46.56950495049513,42.0
252,23.206353127095678,19.0,24.788451952281243,19.0,23.86,19.0,23.471052631578942,19.0,67.38238772442668,19.0,24.98653465346534,19.0
253,23.47481929839843,25.0,23.884071400305054,25.0,22.8,25.0,22.6,25.0,9.37276597223791,25.0,24.190891089108913,25.0
254,9.677006643666594,8.0,11.734924054472055,8.0,10.0,8.0,10.344615384615384,8.0,63.20574859309716,8.0,10.336732673267328,8.0
255,4.042057157390936,4.0,-0.0696209889530266,4.0,4.4,4.0,2.746376811594203,4.0,82.91994019037894,4.0,2.893069306930693,4.0
256,28.997408326753447,22.0,26.409472900050357,22.0,30.6,22.0,28.931958762886605,22.0,-0.3287706224724971,22.0,28.763267326732674,22.0
257,34.82536437361149,45.0,33.724652071463396,45.0,34.2,45.0,40.475,45.0,80.2057176430184,45.0,35.13920792079212,45.0
258,21.13295883205493,13.0,19.207138972634663,13.0,19.6,13.0,18.5,13.0,34.99803287830315,13.0,19.09841584158415,13.0
259,19.471783978356363,18.0,20.381958669597967,18.0,19.14,18.0,18.151515151515152,18.0,31.259851879105376,18.0,19.40831683168318,18.0
260,23.724851712496445,20.0,30.73353372050782,20.0,21.880000000000003,20.0,27.334736842105265,20.0,110.60588598920151,20.0,21.514257425742652,20.0
261,24.965575821736266,22.0,31.47589761040271,22.0,25.2,22.0,21.55,22.0,-140.03495864275737,22.0,23.18198019801965,22.0
262,9.306134462982268,8.0,7.951012945535329,8.0,10.8,8.0,10.166666666666666,8.0,-22.68669897435114,8.0,11.138613861386139,8.0
263,16.83082527121553,18.0,16.02017811510849,18.0,17.1,18.0,16.968674698795184,18.0,-0.5556015093360962,18.0,16.184554455445543,18.0
264,16.76385340996741,16.0,12.720681486272479,16.0,18.0,16.0,15.545714285714283,16.0,41.24898186864738,16.0,15.879801980198017,16.0
265,22.265252463016388,18.0,23.0822320138507,18.0,21.8,18.0,18.294999999999998,18.0,58.01618308214086,18.0,19.42613861386138,18.0
266,7.8201392241128715,7.0,4.01251196457747,7.0,8.0,7.0,6.620689655172414,7.0,22.99686747552148,7.0,7.696039603960396,7.0
267,10.581338340524574,11.0,11.410855459011797,11.0,8.8,11.0,11.536956521739132,11.0,118.63906210164582,11.0,11.503168316831683,11.0
268,7.052739497111901,8.0,8.739721513055596,8.0,9.2,8.0,8.583333333333334,8.0,2.7708798176244898,8.0,8.356435643564357,8.0
269,15.166060181245363,17.0,17.18909154154429,17.0,13.4,17.0,15.50108695652174,17.0,9.109236787098146,17.0,15.262574257425747,17.0
270,29.58727442087413,24.7,30.252267906101075,24.7,32.339999999999996,24.7,27.334736842105265,24.7,71.05980333218209,24.7,29.75693069306925,24.7
271,15.599065113721284,20.0,18.19934922388084,20.0,16.259999999999998,20.0,18.873809523809523,20.0,11.853549574799956,20.0,16.0083168316831,20.0
272,16.803660956425738,24.0,18.317247906112684,24.0,17.3,24.0,18.873809523809523,24.0,14.469838029237865,24.0,17.323168316831683,24.0
273,10.840902811663184,9.0,12.442466363752878,9.0,10.8,9.0,11.122222222222222,9.0,15.822882930751199,9.0,11.351188118811882,9.0
274,10.412885453157237,11.0,7.234426473116397,11.0,8.4,11.0,10.166666666666666,11.0,-28.39343457904144,11.0,10.088118811881188,11.0
275,32.85253107510337,38.0,28.65364636161634,38.0,33.46,38.0,28.931958762886605,38.0,-16.95492403686697,38.0,34.3738613861386,38.0
276,29.612155467147275,29.7,38.52224202602696,29.7,30.119999999999997,29.7,35.87924528301887,29.7,156.77949953751676,29.7,32.01554455445529,29.7
277,21.241316407647773,17.7,25.19289704847089,17.7,20.54,17.7,23.471052631578942,17.7,65.39070767815653,17.7,22.84752475247525,17.7
278,22.782637971400657,35.0,23.31586569003616,35.0,23.0,35.0,22.0925,35.0,23.061603151233612,35.0,23.046831683168374,35.0
279,18.539489769987284,14.0,21.203857759929374,14.0,18.2,14.0,20.443835616438356,14.0,50.76161055488181,14.0,19.071683168316834,14.0
280,16.099272893675106,15.0,16.624076059098442,15.0,16.6,15.0,15.545714285714283,15.0,-2.629816153803752,15.0,18.222277227722785,15.0
281,36.05879688776567,30.0,33.51162744600282,30.0,38.3,30.0,40.475,30.0,57.060599464818196,30.0,38.07881188118811,30.0
282,33.94914866408612,38.0,29.620682275407987,38.0,33.9,38.0,33.889655172413796,38.0,60.769666877280414,38.0,34.66237623762376,38.0
283,16.446379185602304,17.0,19.376839229693946,17.0,18.94,17.0,18.151515151515152,17.0,12.429726243845472,17.0,19.84633663366338,17.0
284,15.60033942970399,15.0,21.119573464876918,15.0,14.0,15.0,38.0,15.0,-10.639841322823344,15.0,17.350990099009884,15.0
285,33.044678452194994,38.0,30.763285570883404,38.0,35.6,38.0,33.889655172413796,38.0,61.64449979749386,38.0,31.60514851485148,38.0
286,15.356244200089968,20.0,17.577825333218968,20.0,15.9,20.0,17.503921568627455,20.0,3.1450560651638533,20.0,19.07732673267327,20.0
287,9.73924629765915,12.0,4.425270912904669,12.0,8.4,12.0,10.541666666666666,12.0,67.61847768503503,12.0,10.651980198019801,12.0
288,14.998806391121114,13.5,17.14110736886529,13.5,14.8,13.5,17.503921568627455,13.5,2.075687717564737,13.5,15.843069306930708,13.5
289,13.851357365500917,11.0,16.39668991699444,11.0,12.8,11.0,12.356666666666667,11.0,5.455377084360634,11.0,12.166435643564355,11.0
290,22.198484899588962,20.0,24.86051233929163,20.0,21.2,20.0,22.0925,20.0,75.74852805481648,20.0,22.775544554455404,20.0
291,9.948489353210867,8.0,11.253515659525899,8.0,9.9,8.0,14.225641025641025,8.0,-48.454204573622576,8.0,10.436138613861386,8.0
292,38.0317871422614,42.0,34.025343889853175,42.0,37.6,42.0,40.475,42.0,-27.278421868558922,42.0,37.75118811881186,42.0
293,11.38306348351459,16.0,10.456894582236712,16.0,13.4,16.0,11.122222222222222,16.0,-24.354702109079028,16.0,12.779207920792079,16.0
294,13.034226063377417,8.0,13.004263963439197,8.0,12.5,8.0,14.225641025641025,8.0,-33.19799106901422,8.0,13.148316831683172,8.0
295,10.056709241432465,11.0,10.387562589283672,11.0,11.2,11.0,10.541666666666666,11.0,-12.724405892484604,11.0,11.77841584158416,11.0
296,46.40367519044788,42.7,57.27824399648411,42.7,49.36,42.7,63.51276595744681,42.7,-234.75923288023955,42.7,50.296534653464825,42.7
297,8.20471266369444,11.0,3.6537199581977013,11.0,4.8,11.0,10.541666666666666,11.0,74.33454995471473,11.0,10.046039603960397,11.0
298,18.770895599034763,23.0,17.71591255720532,23.0,20.6,23.0,18.873809523809523,23.0,18.492696724905375,23.0,20.982574257425735,23.0
299,26.232467917930983,29.5,24.5036439248703,29.5,26.3,29.5,28.931958762886605,29.5,28.381753187281173,29.5,26.342970297029687,29.5
300,22.863452542155084,22.0,23.01987418600029,22.0,27.6,22.0,22.6,22.0,0.4537622535585122,22.0,24.966435643564353,22.0
301,16.13862482022558,19.0,15.793348453601109,19.0,16.9,19.0,16.968674698795184,19.0,-2.620479212718859,19.0,15.248910891089109,19.0
302,4.92572172629567,5.0,9.499569569740894,5.0,4.2,5.0,4.121951219512195,5.0,205.95683748858977,5.0,4.381188118811881,5.0
303,14.139086429911252,19.0,12.335940031377019,19.0,15.86,19.0,15.545714285714283,19.0,-10.225291431676379,19.0,15.13742574257422,19.0
304,8.865154784295925,11.0,9.70422378051728,11.0,8.6,11.0,10.541666666666666,11.0,-3.4989774552346233,11.0,9.889108910891089,11.0
305,11.749202822441497,11.0,5.334644112882424,11.0,13.0,11.0,10.541666666666666,11.0,11.343307979840281,11.0,10.453465346534653,11.0
306,29.697995423057748,35.0,28.105101292573615,35.0,27.26,35.0,33.889655172413796,35.0,48.33487197415249,35.0,30.38168316831673,35.0
307,12.120505719572073,10.0,14.034708116847675,10.0,12.7,10.0,11.536956521739132,10.0,165.49244828584466,10.0,12.52990099009901,10.0
308,18.084771468186325,15.0,16.182906841136173,15.0,17.0,15.0,17.503921568627455,15.0,7.053909288386695,15.0,18.547128712871302,15.0
309,17.221226302332045,15.0,15.981167521108896,15.0,17.4,15.0,16.968674698795184,15.0,61.19602155980714,15.0,16.026138613861384,15.0
310,16.235328830463054,17.0,17.04430844590651,17.0,16.3,17.0,16.968674698795184,17.0,-9.65971132978287,17.0,16.106831683168327,17.0
311,28.586118128001516,33.0,30.58928371657302,33.0,29.060000000000002,33.0,33.889655172413796,33.0,-41.77398775563622,33.0,29.568514851485144,33.0
312,15.129982460024468,15.0,13.356705053695247,15.0,14.8,15.0,15.545714285714283,15.0,-15.050866302771617,15.0,14.961683168316796,15.0
313,14.835349138894774,14.0,17.456926670511336,14.0,13.6,14.0,15.50108695652174,14.0,21.59437689481375,14.0,12.289207920792078,14.0
314,12.84071307954612,17.0,7.465578824919694,17.0,14.0,17.0,11.122222222222222,17.0,32.826294929309455,17.0,12.86128712871287,17.0
315,15.20909521919176,12.0,16.45733850023854,12.0,15.0,12.0,14.634848484848485,12.0,9.285756596165895,12.0,15.401386138613859,12.0
316,10.857598481610768,13.0,12.551083933308215,13.0,11.6,13.0,12.674725274725274,13.0,14.643387973399417,13.0,11.665544554455446,13.0
317,28.45039547310426,33.0,25.197637136410588,33.0,31.2,33.0,25.009473684210533,33.0,18.07347429834749,33.0,27.070297029702974,33.0
318,26.556174945538643,40.0,25.26701030972641,40.0,26.2,40.0,28.931958762886605,40.0,52.14156933766782,40.0,25.959801980197994,40.0
319,10.887923941374595,12.5,10.165054797862496,12.5,10.7,12.5,10.541666666666666,12.5,-47.31746020784482,12.5,10.575445544554457,12.5
320,23.7988260190124,27.0,20.893708993177732,27.0,25.2,27.0,22.6,27.0,1.1898026525672094,27.0,22.673069306930696,27.0
321,15.995439963171865,19.0,19.120178076105457,19.0,14.66,19.0,14.634848484848485,19.0,-40.70976907820508,19.0,15.940990099009884,19.0
322,32.7353193719134,32.0,30.973701466034274,32.0,31.54,32.0,35.87924528301887,32.0,-21.75977752378452,32.0,31.493762376237658,32.0
323,16.260385441032827,17.5,18.2256900793217,17.5,16.0,17.5,17.503921568627455,17.5,6.751018692901276,17.5,15.964158415841583,17.5
324,16.093447809157894,16.0,19.430433095464487,16.0,16.66,16.0,18.151515151515152,16.0,39.90602793237329,16.0,18.613168316831675,16.0
325,17.388156016604512,16.0,18.311777831901303,16.0,16.9,16.0,17.503921568627455,16.0,0.6419917732476641,16.0,15.770495049504948,16.0
326,18.527340071797123,19.0,17.815733792309025,19.0,21.8,19.0,17.503921568627455,19.0,0.7773721793552753,19.0,19.98930693069307,19.0
327,24.557512489529806,22.0,24.285246006740277,22.0,26.0,22.0,20.061666666666667,22.0,11.04850152166354,22.0,22.210891089108895,22.0
328,21.11038870615392,17.0,27.741236899615714,17.0,20.66,17.0,27.334736842105265,17.0,88.80533082406683,17.0,19.91999999999985,17.0
329,42.036629761373106,38.7,41.68928267149858,38.7,46.46,38.7,45.55733333333334,38.7,143.05066076943754,38.7,44.30277227722777,38.7
330,53.60438641336487,53.0,44.63643178807922,53.0,54.4,53.0,45.55733333333334,53.0,60.79136843369252,53.0,53.659405940594084,53.0
331,1.6232196676852837,3.0,0.0302589590815181,3.0,2.0,3.0,2.746376811594203,3.0,40.21442921209024,3.0,2.3316831683168315,3.0
332,21.431339784559484,20.0,22.668039100798723,20.0,19.6,20.0,19.539473684210524,20.0,29.795355976399883,20.0,19.24534653465346,20.0
333,10.023671383115428,10.0,11.58462361043651,10.0,10.8,10.0,10.344615384615384,10.0,62.94934722560913,10.0,10.300495049504951,10.0
334,12.790799056540482,14.0,17.632979310120533,14.0,9.7,14.0,18.5,14.0,29.71854917437075,14.0,15.979900990099011,14.0
335,7.521874083968079,8.0,8.719701227884457,8.0,7.9,8.0,7.838983050847458,8.0,29.275731796640606,8.0,7.052475247524752,8.0
336,35.63027740043893,33.3,32.057742775031784,33.3,35.94,33.3,33.889655172413796,33.3,-38.6827901070743,33.3,35.226138613861394,33.3
337,3.8112807447297357,4.0,8.804951350621593,4.0,3.8,4.0,2.746376811594203,4.0,210.38773209061748,4.0,3.354950495049505,4.0
338,11.467689664125139,10.0,11.102004751918102,10.0,12.2,10.0,9.728813559322035,10.0,6.388974222061439,10.0,10.231683168316831,10.0
339,19.151952287339775,18.7,20.059595529521253,18.7,16.34,18.7,16.968674698795184,18.7,58.37519675084536,18.7,16.08811881188124,18.7
340,20.15407987938614,21.0,20.797598033854797,21.0,19.0,21.0,20.443835616438356,21.0,23.72343278769721,21.0,17.355148514851486,21.0
341,13.56315952442625,12.0,12.625856705363612,12.0,14.0,12.0,10.344615384615384,12.0,5.462855712700426,12.0,10.967920792079214,12.0
342,12.95427095278216,12.5,10.99724518563381,12.5,12.4,12.5,10.541666666666666,12.5,-27.702271661224998,12.5,10.926237623762376,12.5
343,4.7430032052445625,5.0,4.7440679144952185,5.0,4.4,5.0,4.792307692307692,5.0,-29.700438656930828,5.0,5.003960396039604,5.0
344,22.916272455538156,13.0,21.62973249241206,13.0,23.4,13.0,21.500000000000004,13.0,48.857939522722575,13.0,21.52277227722771,13.0
345,5.778848117563847,2.0,7.594985697865747,2.0,7.0,2.0,4.792307692307692,2.0,84.67860387110534,2.0,5.811881188118812,2.0
346,8.351600632963411,8.0,8.338650155122208,8.0,6.2,8.0,7.838983050847458,8.0,13.377900475672437,8.0,7.293564356435644,8.0
347,13.796292206018421,15.0,16.38235399435902,15.0,13.6,15.0,18.151515151515152,15.0,56.81820107515338,15.0,16.192673267326732,15.0
348,17.1644148829591,13.0,20.61901690094313,13.0,21.46,13.0,18.151515151515152,13.0,48.591235060646994,13.0,20.551287128712875,13.0
349,12.327660070721233,15.0,10.763361922792237,15.0,13.8,15.0,12.674725274725274,15.0,-15.869691944599268,15.0,13.618910891089106,15.0
350,21.771080424415008,22.7,21.751120988029008,22.7,22.6,22.7,25.009473684210533,22.7,29.308203647439562,22.7,20.948217821782176,22.7
351,27.935752956843828,22.0,30.349530513360435,22.0,29.0,22.0,27.334736842105265,22.0,84.9509522470884,22.0,27.636138613861295,22.0
352,6.5988782939497455,6.0,5.119967713908171,6.0,6.2,6.0,6.620689655172414,6.0,-20.093952794836746,6.0,6.434158415841584,6.0
353,19.139117072180596,21.0,19.249978055273218,21.0,19.0,21.0,18.873809523809523,21.0,11.026927222293422,21.0,19.873861386138614,21.0
354,8.67364613457596,9.0,9.885104010057074,9.0,6.0,9.0,8.583333333333334,9.0,-3.413827062522671,9.0,7.272277227722773,9.0
355,18.63609559844992,14.0,18.677161200802306,14.0,16.7,14.0,18.5,14.0,40.323953253211144,14.0,17.210495049504953,14.0
356,13.790096365574872,14.0,14.8121721220529,14.0,13.1,14.0,14.225641025641025,14.0,36.702548267125366,14.0,14.117326732673268,14.0
357,5.849403776216178,5.0,7.792608075351787,5.0,5.9,5.0,7.838983050847458,5.0,2.020884404838281,5.0,6.167821782178218,5.0
358,23.543167047884886,22.0,24.05036000858669,22.0,22.28,22.0,23.471052631578942,22.0,43.79566132626189,22.0,22.667821782178216,22.0
359,6.91403214753543,6.0,9.385962450259486,6.0,6.8,6.0,4.792307692307692,6.0,129.7723828318695,6.0,6.577227722772277,6.0
360,12.566375601048374,13.7,13.656076952939497,13.7,11.88,13.7,10.344615384615384,13.7,48.41523339748984,13.7,11.856534653465356,13.7
361,2.8225795161240654,2.0,0.5758623330166408,2.0,5.0,2.0,3.347826086956522,2.0,38.539593656330425,2.0,3.497029702970297,2.0
362,22.55201897901453,21.0,23.46267252976329,21.0,23.4,21.0,22.6,21.0,4.85986441905548,21.0,23.7643564356436,21.0
363,11.2367374477282,10.0,12.855193526292746,10.0,11.7,10.0,13.858490566037736,10.0,57.70168971385361,10.0,11.812376237623763,10.0
364,6.704404359264373,5.0,5.4345006953684685,5.0,6.6,5.0,5.664383561643835,5.0,-47.373419886910355,5.0,6.9,5.0
365,37.94553016992764,42.0,36.968822902983575,42.0,35.4,42.0,35.87924528301887,42.0,21.29789380362087,42.0,36.902772277227726,42.0
366,5.6035807988312385,3.0,3.1534396130726865,3.0,7.6,3.0,2.746376811594203,3.0,-52.582570108295386,3.0,3.26039603960396,3.0
367,21.258319180552068,14.7,20.91910621277631,14.7,22.68,14.7,21.500000000000004,14.7,39.19093243903153,14.7,22.30079207920797,14.7
368,5.897211195700734,7.0,4.829633965368739,7.0,7.8,7.0,5.664383561643835,7.0,-34.00603673685294,7.0,6.2,7.0
369,3.201712045229364,3.5,5.607441530000552,3.5,2.5,3.5,4.121951219512195,3.5,23.486946379445172,3.5,3.1123762376237623,3.5
370,20.67733054842862,20.5,21.299030884936194,20.5,18.5,20.5,16.968674698795184,20.5,68.49873511163625,20.5,18.703861386138616,20.5
371,4.8388031504819935,6.0,4.107615406713048,6.0,5.4,6.0,4.792307692307692,6.0,-38.868044323202824,6.0,4.2267326732673265,6.0
372,10.030008465505777,10.0,8.164124363069787,10.0,9.6,10.0,8.583333333333334,10.0,-23.740200551909197,10.0,9.242079207920792,10.0
373,24.17905878769614,19.0,23.697534438786022,19.0,25.8,19.0,25.009473684210533,19.0,-4.711224310309461,19.0,22.776633663366336,19.0
374,12.510401876694395,16.0,11.510509359211774,16.0,13.4,16.0,12.674725274725274,16.0,-21.198736444807615,16.0,13.725148514851512,16.0
375,38.06147340454207,35.0,29.297923572277618,35.0,34.4,35.0,33.889655172413796,35.0,23.575821101291332,35.0,35.52415841584157,35.0
376,9.02991516085147,14.0,14.768983146793342,14.0,11.1,14.0,10.344615384615384,14.0,33.136762678569106,14.0,10.964851485148516,14.0
377,34.95930030129204,28.0,35.11587805452609,28.0,36.8,28.0,40.475,28.0,21.65887429156669,28.0,36.15574257425743,28.0
378,2.666702613374291,2.0,2.43322004262912,2.0,3.2,2.0,2.746376811594203,2.0,-73.86424613630058,2.0,3.376237623762376,2.0
379,18.553387900558523,20.0,21.17979118698589,20.0,18.4,20.0,18.151515151515152,20.0,48.04740601584072,20.0,19.699801980198014,20.0
380,25.8767088589095,23.0,25.54911507160876,23.0,23.740000000000002,23.0,25.009473684210533,23.0,-10.25313298701893,23.0,24.680000000000028,23.0
381,7.638242576404366,7.0,14.819301810428097,7.0,8.7,7.0,10.344615384615384,7.0,40.089320108039665,7.0,8.828217821782179,7.0
382,8.5938208007763,10.0,5.766507018994506,10.0,10.2,10.0,10.166666666666666,10.0,-27.900264241751998,10.0,9.38960396039604,10.0
383,19.145576988045246,19.0,24.805059633074876,19.0,20.0,19.0,20.443835616438356,19.0,45.07909881527286,19.0,21.423366336633645,19.0
384,22.458850623791797,23.0,21.53558515972247,23.0,20.0,23.0,22.6,23.0,1.6528812050718678,23.0,23.930000000000007,23.0
385,6.931237291234837,5.0,8.46656177450967,5.0,4.6,5.0,6.620689655172414,5.0,31.643808016517784,5.0,5.214851485148515,5.0
386,17.572816749719294,18.0,13.92533958500648,18.0,17.4,18.0,15.50108695652174,18.0,30.336136312812336,18.0,17.10891089108911,18.0
387,18.18504534356923,17.0,17.1650061048361,17.0,18.4,17.0,18.151515151515152,17.0,34.94683834242645,17.0,17.974653465346535,17.0
388,7.4268830514012265,3.0,9.138541071472815,3.0,6.5,3.0,7.838983050847458,3.0,49.6216340572753,3.0,6.282673267326732,3.0
389,3.3076482728697947,2.0,-1.0243048086868107,2.0,3.6,2.0,3.347826086956522,2.0,88.22461624281264,2.0,3.800990099009901,2.0
390,15.953582992194239,18.0,17.117293112243814,18.0,17.4,18.0,13.858490566037736,18.0,25.994901448343526,18.0,17.66534653465347,18.0
