,³¯Â¥,PM10,PM2.5,SO2,CO,O3,NO2,XÁÂÇ¥,YÁÂÇ¥
73,2020-11-29 12:00,24,17,0.003,0.4,0.020,0.014,37.576169,127.029642
74,2020-11-29 11:00,27,16,0.003,0.5,0.016,0.020,37.576169,127.029642
75,2020-11-29 10:00,24,16,0.003,0.5,0.014,0.022,37.576169,127.029642
76,2020-11-29 09:00,25,16,0.003,0.5,0.010,0.024,37.576169,127.029642
77,2020-11-29 08:00,23,15,0.003,0.4,0.010,0.023,37.576169,127.029642
78,2020-11-29 07:00,22,16,0.003,0.5,0.008,0.026,37.576169,127.029642
79,2020-11-29 06:00,21,13,0.003,0.4,0.020,0.014,37.576169,127.029642
80,2020-11-29 05:00,20,14,0.003,0.4,0.023,0.010,37.576169,127.029642
81,2020-11-29 04:00,20,13,0.002,0.4,0.023,0.010,37.576169,127.029642
82,2020-11-29 03:00,21,14,0.003,0.4,0.017,0.018,37.576169,127.029642
83,2020-11-29 02:00,20,12,0.003,0.4,0.019,0.015,37.576169,127.029642
84,2020-11-29 01:00,18,12,0.002,0.4,0.019,0.017,37.576169,127.029642
85,2020-11-28 24:00,17,10,0.002,0.4,0.019,0.017,37.576169,127.029642
86,2020-11-28 23:00,17,11,0.002,0.4,0.020,0.016,37.576169,127.029642
87,2020-11-28 22:00,14,9,0.002,0.4,0.022,0.014,37.576169,127.029642
88,2020-11-28 21:00,14,12,0.003,0.4,0.023,0.014,37.576169,127.029642
89,2020-11-28 20:00,14,9,0.003,0.4,0.023,0.013,37.576169,127.029642
90,2020-11-28 19:00,11,6,0.003,0.3,0.023,0.015,37.576169,127.029642
91,2020-11-28 18:00,10,8,0.002,0.3,0.027,0.012,37.576169,127.029642
92,2020-11-28 17:00,14,8,0.002,0.3,0.029,0.010,37.576169,127.029642
93,2020-11-28 16:00,13,9,0.002,0.3,0.030,0.009,37.576169,127.029642
94,2020-11-28 15:00,12,8,0.002,0.3,0.030,0.008,37.576169,127.029642
95,2020-11-28 14:00,14,10,0.002,0.3,0.030,0.008,37.576169,127.029642
96,2020-11-28 13:00,20,13,0.002,0.3,0.027,0.010,37.576169,127.029642
97,2020-11-28 12:00,23,15,0.003,0.4,0.023,0.011,37.576169,127.029642
98,2020-11-28 11:00,27,16,0.003,0.4,0.019,0.014,37.576169,127.029642
99,2020-11-28 10:00,25,15,0.003,0.4,0.018,0.012,37.576169,127.029642
