,0,1,2,3,4
73,국가,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
74,한국,0.16666666666666666,0.09494106636394808,0.39,0.16594695709549143
75,경우,0.019230769230769232,0.001547942946656773,0.3193449334698055,0.04828283161848175
76,세계,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
77,화석,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
78,연료,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
79,가장,0.019230769230769232,0.0,0.376357056694813,0.09106956667927535
80,소비,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
81,나라,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
82,손,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
83,베이징시,0.00641025641025641,0.0,0.3116883116883117,0.028717421252954803
